customerID,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,Male,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,current_tenure
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,4
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,5
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,6
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,7
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,8
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,9
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,10
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,11
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,12
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,13
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,14
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,15
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,16
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,17
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,18
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,19
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,20
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,21
1902-XBTFB,0,0,1,1,2,0,1,1,0,1,0,1,2,89.4,1,1,0,0,1,0,0,22
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,1
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,2
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,3
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,4
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,5
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,6
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,7
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,8
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,9
1907-UBQFC,1,0,0,1,2,0,1,0,0,0,0,1,2,72.85,1,1,0,0,1,0,0,10
1915-IOFGU,0,0,0,1,2,0,0,0,0,0,0,0,2,70.5,0,1,0,0,1,0,0,1
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,1
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,2
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,3
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,4
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,5
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,6
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,7
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,8
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,9
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,10
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,11
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,12
1918-ZBFQJ,0,0,0,1,2,0,1,1,0,0,0,1,2,79.25,0,1,0,0,1,0,0,13
1925-TIBLE,0,1,0,1,2,0,0,0,0,1,0,1,2,86.5,0,0,0,1,1,0,0,1
1925-TIBLE,0,1,0,1,2,0,0,0,0,1,0,1,2,86.5,0,0,0,1,1,0,0,2
1925-TIBLE,0,1,0,1,2,0,0,0,0,1,0,1,2,86.5,0,0,0,1,1,0,0,3
1925-TIBLE,0,1,0,1,2,0,0,0,0,1,0,1,2,86.5,0,0,0,1,1,0,0,4
1925-TIBLE,0,1,0,1,2,0,0,0,0,1,0,1,2,86.5,0,0,0,1,1,0,0,5
1925-TIBLE,0,1,0,1,2,0,0,0,0,1,0,1,2,86.5,0,0,0,1,1,0,0,6
1925-TIBLE,0,1,0,1,2,0,0,0,0,1,0,1,2,86.5,0,0,0,1,1,0,0,7
1934-SJVJK,0,0,0,1,0,0,0,0,0,0,0,0,3,20.15,1,1,0,0,1,0,0,1
1963-SVUCV,0,0,0,1,1,0,0,0,0,0,0,0,2,45.3,1,1,0,0,1,0,0,1
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,1
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,2
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,3
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,4
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,5
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,6
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,7
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,8
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,9
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,10
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,11
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,12
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,13
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,14
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,15
1965-DDBWU,0,0,0,1,2,0,0,0,1,0,1,1,1,89.05,1,0,0,1,1,0,0,16
1976-CFOCS,1,1,0,1,1,0,0,0,0,0,0,0,2,46.0,0,1,0,0,1,0,0,1
1977-STDKI,1,0,0,1,2,0,1,0,0,0,0,1,2,73.0,0,1,0,0,1,0,0,1
1980-KXVPM,1,0,0,1,2,0,0,0,0,0,0,1,1,75.05,0,0,0,1,1,0,0,1
1980-KXVPM,1,0,0,1,2,0,0,0,0,0,0,1,1,75.05,0,0,0,1,1,0,0,2
1980-KXVPM,1,0,0,1,2,0,0,0,0,0,0,1,1,75.05,0,0,0,1,1,0,0,3
1981-INRFU,0,0,0,1,2,0,0,0,0,1,0,1,2,79.75,0,1,0,0,1,0,0,1
1981-INRFU,0,0,0,1,2,0,0,0,0,1,0,1,2,79.75,0,1,0,0,1,0,0,2
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,1
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,2
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,3
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,4
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,5
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,6
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,7
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,8
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,9
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,10
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,11
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,12
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,13
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,14
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,15
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,16
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,17
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,18
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,19
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,20
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,21
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,22
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,23
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,24
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,25
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,26
1989-PRJHP,1,1,0,1,2,0,0,0,0,0,0,1,2,75.5,1,0,0,1,1,0,0,27
2002-MZHWP,0,0,0,1,0,0,0,0,0,0,0,0,3,20.5,0,1,0,0,1,0,0,1
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,1
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,2
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,3
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,4
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,5
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,6
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,7
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,8
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,9
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,10
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,11
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,12
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,13
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,14
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,15
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,16
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,17
2011-TRQYE,0,0,0,0,1,0,1,1,0,0,0,1,1,33.5,1,0,1,0,1,0,0,18
2013-SGDXK,0,0,0,1,2,0,1,0,0,1,0,0,2,84.3,0,1,0,0,1,0,0,1
2024-BASKD,0,0,0,1,2,0,0,1,0,0,0,1,3,74.6,0,1,0,0,1,0,0,1
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,1
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,2
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,3
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,4
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,5
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,6
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,7
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,8
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,9
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,10
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,11
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,12
2025-JKFWI,0,0,0,1,2,0,0,0,1,1,1,1,3,99.0,1,0,0,1,1,0,0,13
2026-TGDHM,0,0,0,1,2,0,0,0,0,0,1,1,2,79.3,0,1,0,0,1,0,0,1
2026-TGDHM,0,0,0,1,2,0,0,0,0,0,1,1,2,79.3,0,1,0,0,1,0,0,2
2026-TGDHM,0,0,0,1,2,0,0,0,0,0,1,1,2,79.3,0,1,0,0,1,0,0,3
2026-TGDHM,0,0,0,1,2,0,0,0,0,0,1,1,2,79.3,0,1,0,0,1,0,0,4
2026-TGDHM,0,0,0,1,2,0,0,0,0,0,1,1,2,79.3,0,1,0,0,1,0,0,5
2026-TGDHM,0,0,0,1,2,0,0,0,0,0,1,1,2,79.3,0,1,0,0,1,0,0,6
2026-TGDHM,0,0,0,1,2,0,0,0,0,0,1,1,2,79.3,0,1,0,0,1,0,0,7
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,1
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,2
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,3
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,4
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,5
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,6
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,7
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,8
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,9
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,10
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,11
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,12
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,13
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,14
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,15
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,16
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,17
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,18
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,19
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,20
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,21
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,22
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,23
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,24
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,25
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,26
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,27
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,28
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,29
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,30
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,31
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,32
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,33
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,34
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,35
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,36
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,37
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,38
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,39
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,40
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,41
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,42
2027-OAQQC,0,0,0,0,1,0,0,1,0,1,1,1,0,49.05,0,0,1,0,1,0,0,43
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,1
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,2
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,3
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,4
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,5
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,6
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,7
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,8
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,9
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,10
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,11
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,12
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,13
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,14
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,15
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,16
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,17
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,18
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,19
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,20
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,21
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,22
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,23
2034-CGRHZ,1,0,0,1,2,0,1,1,0,1,1,1,1,102.95,1,0,0,1,1,0,0,24
2034-GDRCN,0,0,0,1,2,0,0,0,0,1,1,1,2,90.4,0,1,0,0,1,0,0,1
2034-GDRCN,0,0,0,1,2,0,0,0,0,1,1,1,2,90.4,0,1,0,0,1,0,0,2
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,1
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,2
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,3
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,4
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,5
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,6
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,7
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,8
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,9
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,10
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,11
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,12
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,13
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,14
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,15
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,16
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,17
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,18
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,19
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,20
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,21
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,22
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,23
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,24
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,25
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,26
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,27
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,28
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,29
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,30
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,31
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,32
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,33
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,34
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,35
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,36
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,37
2037-SGXHH,0,1,1,1,2,0,1,1,0,1,0,1,2,94.65,1,0,0,1,1,0,0,38
