customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,current_tenure
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,1
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,2
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,3
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,4
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,5
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,6
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,7
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,8
2344-JMOGN,1,-0.6463953930988441,1,0,1,0,1,0,2,2,2,2,0,0,1,3,0.4393281749069254,9
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,1
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,2
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,3
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,4
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,5
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,6
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,7
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,8
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,9
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,10
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,11
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,12
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,13
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,14
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,15
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,16
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,17
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,18
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,19
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,20
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,21
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,22
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,23
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,24
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,25
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,26
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,27
2357-COQEK,0,1.5470407287495689,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0.8188125960370302,28
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,1
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,2
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,3
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,4
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,5
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,6
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,7
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,8
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,9
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,10
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,11
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,12
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,13
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,14
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,15
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,16
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,17
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,18
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,19
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,20
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,21
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,22
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,23
2359-KMGLI,1,-0.6463953930988441,0,0,1,2,1,0,2,0,0,0,0,0,1,2,-0.21634904976757477,24
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,1
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,2
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,3
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,4
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,5
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,6
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,7
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,8
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,9
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,10
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,11
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,12
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,13
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,14
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,15
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,16
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,17
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,18
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,19
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,20
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,21
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,22
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,23
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,24
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,25
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,26
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,27
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,28
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,29
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,30
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,31
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,32
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,33
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,34
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,35
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,36
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,37
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,38
2359-QWQUL,0,-0.6463953930988441,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0.881685754567462,39
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,1
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,2
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,3
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,4
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,5
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,6
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,7
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,8
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,9
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,10
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,11
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,12
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,13
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,14
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,15
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,16
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,17
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,18
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,19
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,20
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,21
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,22
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,23
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,24
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,25
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,26
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,27
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,28
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,29
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,30
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,31
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,32
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,33
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,34
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,35
2362-IBOOY,1,-0.6463953930988441,0,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.014256754491187674,36
2369-UAPKZ,1,-0.6463953930988441,0,0,1,2,1,0,2,2,0,2,2,0,0,3,0.8547401151972767,1
2369-UAPKZ,1,-0.6463953930988441,0,0,1,2,1,0,2,2,0,2,2,0,0,3,0.8547401151972767,2
2369-UAPKZ,1,-0.6463953930988441,0,0,1,2,1,0,2,2,0,2,2,0,0,3,0.8547401151972767,3
2369-UAPKZ,1,-0.6463953930988441,0,0,1,2,1,0,2,2,0,2,2,0,0,3,0.8547401151972767,4
2369-UAPKZ,1,-0.6463953930988441,0,0,1,2,1,0,2,2,0,2,2,0,0,3,0.8547401151972767,5
2372-HWUHI,1,-0.6463953930988441,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-1.8285964720836407,1
2372-HWUHI,1,-0.6463953930988441,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-1.8285964720836407,2
2379-ENZGV,1,-0.6463953930988441,0,0,1,0,1,0,2,0,0,2,0,0,1,2,-0.009765814596157104,1
2379-ENZGV,1,-0.6463953930988441,0,0,1,0,1,0,2,0,0,2,0,0,1,2,-0.009765814596157104,2
2379-ENZGV,1,-0.6463953930988441,0,0,1,0,1,0,2,0,0,2,0,0,1,2,-0.009765814596157104,3
2379-ENZGV,1,-0.6463953930988441,0,0,1,0,1,0,2,0,0,2,0,0,1,2,-0.009765814596157104,4
2379-ENZGV,1,-0.6463953930988441,0,0,1,0,1,0,2,0,0,2,0,0,1,2,-0.009765814596157104,5
2379-ENZGV,1,-0.6463953930988441,0,0,1,0,1,0,2,0,0,2,0,0,1,2,-0.009765814596157104,6
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,1
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,2
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,3
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,4
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,5
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,6
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,7
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,8
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,9
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,10
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,11
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,12
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,13
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,14
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,15
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,16
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,17
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,18
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,19
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,20
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,21
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,22
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,23
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,24
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,25
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,26
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,27
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,28
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,29
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,30
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,31
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,32
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,33
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,34
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,35
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,36
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,37
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,38
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,39
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,40
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,41
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,42
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,43
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,44
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,45
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,46
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,47
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,48
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,49
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,50
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,51
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,52
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,53
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,54
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,55
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,56
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,57
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,58
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,59
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,60
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,61
2382-BCKQJ,0,-0.6463953930988441,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0.6773479893435596,62
2386-LAHRK,1,-0.6463953930988441,0,0,1,0,0,0,0,0,0,2,0,0,1,3,-1.4176754716883204,1
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,1
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,2
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,3
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,4
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,5
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,6
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,7
2397-BRLOM,1,1.5470407287495689,1,1,1,0,1,0,0,0,0,2,0,0,1,1,-0.207367169977513,8
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,1
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,2
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,3
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,4
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,5
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,6
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,7
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,8
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,9
2398-YPMUR,0,1.5470407287495689,1,0,1,0,1,0,0,0,0,0,0,0,1,2,-0.6699339791656879,10
